Mes,Estacion,afluencia_predicha,delitos_con_violencia,delitos_sin_violencia
2025-12-01,Mexicaltzingo,468883.5007907364,7,12
2026-01-01,Mexicaltzingo,501880.7275131544,13,15
2026-02-01,Mexicaltzingo,541437.5862502852,5,16
2026-03-01,Mexicaltzingo,566568.8872487531,12,27
2025-04-01,Misterios,197162.84844316827,2,9
2025-05-01,Misterios,213348.9640858267,2,8
2025-06-01,Misterios,206920.4912579204,2,8
2025-07-01,Misterios,206329.20572511872,4,7
2025-08-01,Misterios,217474.3960585906,3,10
2025-09-01,Misterios,220847.96427504532,5,7
2025-10-01,Misterios,216890.2424658301,2,6
2025-11-01,Misterios,222593.26017061007,3,5
2025-12-01,Misterios,218946.63085053177,4,9
2026-01-01,Misterios,212568.89581343048,5,8
2026-02-01,Misterios,210681.51776783567,3,6
2026-03-01,Misterios,219546.2008091112,4,4
2025-04-01,Mixcoac,1002550.9206520482,27,45
2025-05-01,Mixcoac,1063847.7906945285,23,21
2025-06-01,Mixcoac,921746.3722567472,13,37
2025-07-01,Mixcoac,955666.8260890822,10,46
2025-08-01,Mixcoac,1043707.3037641222,28,34
2025-09-01,Mixcoac,1011366.1574649016,10,27
2025-10-01,Mixcoac,1086702.2174497598,29,44
2025-11-01,Mixcoac,1030336.919170664,21,45
2025-12-01,Mixcoac,923239.9296368428,26,33
2026-01-01,Mixcoac,682044.4591640995,17,33
2026-02-01,Mixcoac,892255.1955283236,26,19
2026-03-01,Mixcoac,988240.3438152483,16,34
2025-04-01,Mixiuhca,577181.0029843601,14,23
2025-05-01,Mixiuhca,617248.4592106927,11,28
2025-06-01,Mixiuhca,598618.7396952956,11,15
2025-07-01,Mixiuhca,602067.677114385,13,26
2025-08-01,Mixiuhca,631175.7604872978,17,23
2025-09-01,Mixiuhca,599826.6843679798,17,19
2025-10-01,Mixiuhca,628511.5563745738,15,15
2025-11-01,Mixiuhca,598682.3624157781,10,27
2025-12-01,Mixiuhca,575516.4273285277,10,14
2026-01-01,Mixiuhca,612399.3683555801,15,17
2026-02-01,Mixiuhca,612745.2052610678,9,17
2026-03-01,Mixiuhca,654395.5599247913,7,30
2025-04-01,Moctezuma,447203.3884675907,7,17
2025-05-01,Moctezuma,408900.4302464356,6,17
2025-06-01,Moctezuma,461056.841566532,7,12
2025-07-01,Moctezuma,431604.3171735447,6,16
2025-08-01,Moctezuma,413339.7029845046,4,15
2025-09-01,Moctezuma,435445.7675886053,4,19
2025-10-01,Moctezuma,391030.6633722775,11,18
2025-11-01,Moctezuma,1419972.8205361085,26,28
2025-12-01,Moctezuma,1497773.891365039,26,60
2026-01-01,Moctezuma,1673528.0042172316,39,36
2026-02-01,Moctezuma,1623679.6138339587,23,59
2026-03-01,Moctezuma,1531575.3249782296,44,43
2025-04-01,Morelos,305088.8097165838,7,8
2025-05-01,Morelos,321850.5519411095,3,9
2025-06-01,Morelos,297543.7140189757,5,11
2025-07-01,Morelos,307793.9231560006,8,9
2025-08-01,Morelos,319294.8702447449,9,13
2025-09-01,Morelos,311291.2050003948,6,10
2025-10-01,Morelos,336497.0248815671,7,7
2025-11-01,Morelos,320208.42788030504,4,13
2025-12-01,Morelos,344507.0766760676,10,9
2026-01-01,Morelos,305615.6684856348,4,10
2026-02-01,Morelos,284284.7425691662,8,11
2026-03-01,Morelos,313809.394405052,7,9
2025-04-01,Múzquiz,-334508.45968289697,-7,-7
2025-05-01,Múzquiz,-717778.1407076562,-14,-22
2025-06-01,Múzquiz,-981938.7076815296,-14,-47
2025-07-01,Múzquiz,-1037804.0786429544,-14,-40
2025-08-01,Múzquiz,-1053855.0686049515,-15,-42
2025-09-01,Múzquiz,-970918.6107133068,-13,-37
2025-10-01,Múzquiz,-973178.89627557,-24,-25
2025-11-01,Múzquiz,-1106182.0933011426,-18,-36
2025-12-01,Múzquiz,-1022629.2447911288,-11,-43
2026-01-01,Múzquiz,-1041884.0301730544,-30,-24
2026-02-01,Múzquiz,-1057331.706284465,-29,-29
2026-03-01,Múzquiz,-1026574.6731353756,-29,-29
2025-04-01,Nativitas,494265.8953736314,14,16
2025-05-01,Nativitas,494620.3013918851,6,24
2025-06-01,Nativitas,535342.6858018163,9,11
2025-07-01,Nativitas,538636.0223027723,13,19
2025-08-01,Nativitas,562855.6305981549,13,14
2025-09-01,Nativitas,543047.3640379908,7,26
2025-10-01,Nativitas,585328.8112975929,15,13
2025-11-01,Nativitas,556748.8615678684,8,17
2025-12-01,Nativitas,541492.6957117202,7,22
2026-01-01,Nativitas,535055.100765471,11,22
2026-02-01,Nativitas,502475.43119525287,10,16
2026-03-01,Nativitas,526019.7967679519,11,15
2025-04-01,Nezahualcóyotl,532861.038248256,6,17
2025-05-01,Nezahualcóyotl,568832.6599002667,15,15
2025-06-01,Nezahualcóyotl,474395.4790618944,7,12
2025-07-01,Nezahualcóyotl,445858.0231900433,5,15
2025-08-01,Nezahualcóyotl,570197.7019506574,15,15
2025-09-01,Nezahualcóyotl,546486.1896069318,15,15
2025-10-01,Nezahualcóyotl,501614.2545198068,13,19
2025-11-01,Nezahualcóyotl,454440.3378411627,11,22
2025-12-01,Nezahualcóyotl,452167.3068867138,10,17
2026-01-01,Nezahualcóyotl,456731.77235914936,9,10
2026-02-01,Nezahualcóyotl,520315.360295925,6,11
2026-03-01,Nezahualcóyotl,480297.1177960331,8,23
2025-04-01,Niños Héroes,588444.399882179,10,17
2025-05-01,Niños Héroes,620332.0504539246,9,14
2025-06-01,Niños Héroes,571235.4847450162,13,21
2025-07-01,Niños Héroes,517126.6726337722,10,20
2025-08-01,Niños Héroes,588582.5624502847,6,23
2025-09-01,Niños Héroes,542825.0322463985,7,15
2025-10-01,Niños Héroes,640002.7618166226,15,13
2025-11-01,Niños Héroes,586015.9659618684,6,28
2025-12-01,Niños Héroes,481530.1459072229,13,13
2026-01-01,Niños Héroes,573087.5495881018,11,23
2026-02-01,Niños Héroes,556342.7854690725,10,22
2026-03-01,Niños Héroes,625543.6596318833,13,23
2025-04-01,Nopalera,673661.9615917761,17,19
2025-05-01,Nopalera,645297.7387323001,10,18
2025-06-01,Nopalera,656488.2565536893,15,24
2025-07-01,Nopalera,669458.6832796844,14,30
2025-08-01,Nopalera,680293.6672975892,10,32
2025-09-01,Nopalera,687563.2604455092,18,15
2025-10-01,Nopalera,694429.9897652371,18,17
2025-11-01,Nopalera,697794.2387766901,16,33
2025-12-01,Nopalera,699368.3572118892,18,29
2026-01-01,Nopalera,809581.1767615157,22,37
2026-02-01,Nopalera,938452.6574095256,22,24
2026-03-01,Nopalera,974314.5232782268,26,36
2025-04-01,Normal,947797.7548140011,22,38
2025-05-01,Normal,1009524.5224007596,23,40
2025-06-01,Normal,976811.4136974548,21,31
2025-07-01,Normal,904483.1413044328,22,18
2025-08-01,Normal,941997.4965404668,12,35
2025-09-01,Normal,1032142.3145708096,28,28
2025-10-01,Normal,1067270.9976606113,29,35
2025-11-01,Normal,1021121.3019419928,10,49
2025-12-01,Normal,934419.1054332384,24,29
2026-01-01,Normal,925532.4023915624,11,41
2026-02-01,Normal,981444.9137070404,16,25
2026-03-01,Normal,1077662.9240149595,26,43
2025-04-01,Norte 45,149863.87682024742,1,7
2025-05-01,Norte 45,174639.43525057373,4,4
2025-06-01,Norte 45,172607.44710118766,4,3
2025-07-01,Norte 45,175166.80710316956,3,5
2025-08-01,Norte 45,176888.11514763732,1,4
2025-09-01,Norte 45,171518.90822883835,2,7
2025-10-01,Norte 45,179761.9711543791,4,8
2025-11-01,Norte 45,167568.38956170692,4,5
2025-12-01,Norte 45,153258.28246645269,3,4
2026-01-01,Norte 45,167566.64494928144,2,5
2026-02-01,Norte 45,160640.49557438458,3,6
2026-03-01,Norte 45,168557.92199342488,3,3
2025-04-01,Obrera,348875.9869434476,8,13
2025-05-01,Obrera,371196.5421228746,4,14
2025-06-01,Obrera,357364.25455876044,9,13
2025-07-01,Obrera,358809.45085442177,7,9
2025-08-01,Obrera,365368.8675913531,10,15
2025-09-01,Obrera,355014.3490468713,5,8
2025-10-01,Obrera,376652.47672931897,8,9
2025-11-01,Obrera,356975.7856090995,10,16
2025-12-01,Obrera,349671.99644449266,4,14
2026-01-01,Obrera,341434.0175527447,9,6
2026-02-01,Obrera,325830.71539772773,7,8
2026-03-01,Obrera,347598.3994318585,3,9
2025-04-01,Observatorio,-32100.66611076804,0,0
2025-05-01,Observatorio,-3385.2218024916656,0,0
2025-06-01,Observatorio,-33013.61883936977,0,0
2025-07-01,Observatorio,-32461.683109252688,0,-1
2025-08-01,Observatorio,-36363.735607299706,0,-1
2025-09-01,Observatorio,-47654.387706332745,-1,-1
2025-10-01,Observatorio,-31245.51407070625,0,-1
2025-11-01,Observatorio,-101741.58190462943,-2,-2
2025-12-01,Observatorio,-116948.34553174808,-3,-5
2026-01-01,Observatorio,21323.25340915784,0,0
2026-02-01,Observatorio,54998.57106941496,1,2
2026-03-01,Observatorio,128217.17424899893,1,5
2025-04-01,Oceanía,464412.8142886658,11,22
2025-05-01,Oceanía,498192.16641729313,5,18
2025-06-01,Oceanía,454963.2427028587,4,11
2025-07-01,Oceanía,454563.6880741369,7,17
2025-08-01,Oceanía,479063.53180282906,9,20
2025-09-01,Oceanía,479562.216332207,12,20
2025-10-01,Oceanía,490582.4567448451,11,17
2025-11-01,Oceanía,463388.25485674926,8,10
2025-12-01,Oceanía,429937.62956113176,6,13
2026-01-01,Oceanía,425873.4186416394,12,20
2026-02-01,Oceanía,423145.7620848012,7,15
2026-03-01,Oceanía,461169.9628886019,8,16
2025-04-01,Olivos,443812.23735140736,5,12
2025-05-01,Olivos,424113.5102688512,10,13
2025-06-01,Olivos,429737.864514988,10,20
2025-07-01,Olivos,438672.5092266537,6,17
2025-08-01,Olivos,447753.9753894781,5,19
2025-09-01,Olivos,453098.6277115718,10,15
2025-10-01,Olivos,459399.4250781249,10,17
2025-11-01,Olivos,461704.8029232437,7,12
2025-12-01,Olivos,463066.0891623198,13,19
2026-01-01,Olivos,517880.55959827336,6,17
2026-02-01,Olivos,619304.9130297888,11,20
2026-03-01,Olivos,644241.7066790716,18,25
2025-04-01,Olímpica,430294.7685229464,7,20
2025-05-01,Olímpica,462153.5359137703,10,10
2025-06-01,Olímpica,438473.9553090232,7,19
2025-07-01,Olímpica,435531.64194136736,6,12
2025-08-01,Olímpica,454095.09854761336,13,15
2025-09-01,Olímpica,451863.4576292323,8,9
2025-10-01,Olímpica,485167.9907082216,13,14
2025-11-01,Olímpica,458481.13375066506,6,16
2025-12-01,Olímpica,443209.7127157154,6,9
2026-01-01,Olímpica,438018.9808301227,4,15
2026-02-01,Olímpica,430190.65214475984,9,20
2026-03-01,Olímpica,464573.9178648821,8,10
2025-04-01,Panteones,319526.0042593864,8,13
2025-05-01,Panteones,337501.6858784443,6,10
2025-06-01,Panteones,315666.0028368923,9,12
2025-07-01,Panteones,313712.1013147567,4,8
2025-08-01,Panteones,327301.7016698547,8,8
2025-09-01,Panteones,321511.08754309226,8,7
2025-10-01,Panteones,345954.5157823376,8,7
2025-11-01,Panteones,329853.1773715632,8,8
2025-12-01,Panteones,308284.8636669518,7,12
2026-01-01,Panteones,311207.4686069287,7,14
2026-02-01,Panteones,307613.5074224512,3,13
2026-03-01,Panteones,339935.3563508444,3,13
2025-04-01,Pantitlán,4216855.239445093,119,98
2025-05-01,Pantitlán,4495822.29538295,100,128
2025-06-01,Pantitlán,4364548.978024995,113,127
2025-07-01,Pantitlán,4194545.030849164,82,115
2025-08-01,Pantitlán,4479751.637573168,55,158
2025-09-01,Pantitlán,4571618.376138736,57,164
2025-10-01,Pantitlán,4399493.852989251,104,135
2025-11-01,Pantitlán,4717044.962870562,87,144
2025-12-01,Pantitlán,4366119.857678373,61,195
2026-01-01,Pantitlán,3679983.575907545,72,160
2026-02-01,Pantitlán,3588480.1585167414,40,104
2026-03-01,Pantitlán,3624275.183005302,78,171
2025-04-01,Parque de los Venados,305453.4481460708,4,14
2025-05-01,Parque de los Venados,308906.8129406116,8,9
2025-06-01,Parque de los Venados,301923.59506112064,4,9
2025-07-01,Parque de los Venados,303023.20550679654,5,10
2025-08-01,Parque de los Venados,318920.43207797635,3,15
2025-09-01,Parque de los Venados,316920.6597437109,3,14
2025-10-01,Parque de los Venados,333068.4361301727,5,7
2025-11-01,Parque de los Venados,318291.5804720361,6,10
2025-12-01,Parque de los Venados,288478.20351842605,6,10
2026-01-01,Parque de los Venados,324386.06879098614,5,11
2026-02-01,Parque de los Venados,342819.51210339624,8,8
2026-03-01,Parque de los Venados,361528.87596971,9,16
2025-04-01,Patriotismo,504449.45743934345,12,20
2025-05-01,Patriotismo,545353.6214792895,5,24
2025-06-01,Patriotismo,512908.1668529175,10,23
2025-07-01,Patriotismo,504366.1792039097,6,21
2025-08-01,Patriotismo,531870.7346460802,7,17
2025-09-01,Patriotismo,542311.730482276,16,20
2025-10-01,Patriotismo,583460.1567015409,7,14
2025-11-01,Patriotismo,569554.6318401478,11,22
2025-12-01,Patriotismo,519950.2854697225,11,13
2026-01-01,Patriotismo,549985.6342128621,13,22
2026-02-01,Patriotismo,549117.9607290521,11,14
2026-03-01,Patriotismo,576936.7411314549,5,13
2025-04-01,Periférico Oriente,930190.935369824,15,23
2025-05-01,Periférico Oriente,872905.5829025311,17,17
2025-06-01,Periférico Oriente,869876.9375429287,10,36
2025-07-01,Periférico Oriente,1064623.7458460282,18,44
2025-08-01,Periférico Oriente,1318522.8497261044,14,46
2025-09-01,Periférico Oriente,1339738.554042508,15,33
2025-10-01,Periférico Oriente,1393195.0001674634,24,31
2025-11-01,Periférico Oriente,1379099.551820651,17,28
2025-12-01,Periférico Oriente,1352241.964427136,28,33
2026-01-01,Periférico Oriente,1422398.7198148242,33,66
2026-02-01,Periférico Oriente,1197965.5462527163,31,32
2026-03-01,Periférico Oriente,1255928.8122678795,17,38
2025-04-01,Peñón Viejo,259320.8340397984,3,6
2025-05-01,Peñón Viejo,352174.277685359,4,9
2025-06-01,Peñón Viejo,343661.97296891053,7,12
2025-07-01,Peñón Viejo,321141.3198927238,7,12
2025-08-01,Peñón Viejo,344100.12403871573,3,9
2025-09-01,Peñón Viejo,347284.0107232373,9,7
2025-10-01,Peñón Viejo,368012.3130201473,4,11
2025-11-01,Peñón Viejo,347615.32951245416,7,9
2025-12-01,Peñón Viejo,339429.7600090967,8,9
2026-01-01,Peñón Viejo,310670.39740916097,8,15
2026-02-01,Peñón Viejo,310003.46676051256,7,11
2026-03-01,Peñón Viejo,321883.27499198145,8,11
2025-04-01,Pino Suárez,1239891.5295432855,20,40
2025-05-01,Pino Suárez,1110837.6671201997,29,36
2025-06-01,Pino Suárez,794216.8833002984,9,28
2025-07-01,Pino Suárez,1834955.7134201808,51,75
2025-08-01,Pino Suárez,2087487.5907935428,43,85
2025-09-01,Pino Suárez,2894415.410816164,76,72
2025-10-01,Pino Suárez,506084.2112009786,9,17
2025-11-01,Pino Suárez,5625109.77274032,128,182
2025-12-01,Pino Suárez,6582037.2329560295,135,303
2026-01-01,Pino Suárez,5842533.535394347,143,227
2026-02-01,Pino Suárez,5842368.700428465,67,210
2026-03-01,Pino Suárez,5379558.490398515,60,126
2025-04-01,Plaza Aragón,437018.7122174631,6,16
2025-05-01,Plaza Aragón,480128.37208398245,6,11
2025-06-01,Plaza Aragón,455428.0593366846,12,13
2025-07-01,Plaza Aragón,498888.9959729969,7,12
2025-08-01,Plaza Aragón,488164.8190941192,14,19
2025-09-01,Plaza Aragón,480080.5803521655,8,12
2025-10-01,Plaza Aragón,498911.0531331826,6,15
2025-11-01,Plaza Aragón,470347.589203762,12,22
2025-12-01,Plaza Aragón,475977.1578095782,11,12
2026-01-01,Plaza Aragón,451882.0729798707,9,15
2026-02-01,Plaza Aragón,424253.6536640858,8,13
2026-03-01,Plaza Aragón,438402.4603736143,10,9
2025-04-01,Polanco,955208.4008418478,13,41
2025-05-01,Polanco,1058745.2289168732,31,23
2025-06-01,Polanco,1033890.0811354552,30,35
2025-07-01,Polanco,1047875.0848476712,24,38
2025-08-01,Polanco,1084792.6446464194,15,42
2025-09-01,Polanco,1122718.2708614566,26,45
2025-10-01,Polanco,1300061.9024916328,14,35
2025-11-01,Polanco,1272597.9630543513,13,25
2025-12-01,Polanco,1187843.0615494552,18,49
2026-01-01,Polanco,1172223.3348475168,22,42
2026-02-01,Polanco,1187734.1984996814,32,53
2026-03-01,Polanco,1195986.6528444537,29,53
2025-04-01,Politécnico,776090.4716975149,19,35
2025-05-01,Politécnico,818433.1027398622,15,28
2025-06-01,Politécnico,727743.0666792357,12,21
2025-07-01,Politécnico,573037.793556292,9,25
2025-08-01,Politécnico,690521.1379050578,20,23
2025-09-01,Politécnico,776751.519893682,8,19
2025-10-01,Politécnico,784702.2962086531,21,35
2025-11-01,Politécnico,743685.8115416188,16,34
2025-12-01,Politécnico,639566.9062080673,12,21
2026-01-01,Politécnico,588271.601966314,14,13
2026-02-01,Politécnico,699822.4007156339,13,22
2026-03-01,Politécnico,823310.0065758178,22,36
2025-04-01,Popotla,192323.73290965203,5,9
2025-05-01,Popotla,247991.1105238812,4,6
2025-06-01,Popotla,252844.05840002085,3,5
2025-07-01,Popotla,209866.68628932568,4,9
2025-08-01,Popotla,220537.4307496149,6,6
2025-09-01,Popotla,279806.26759525354,3,10
2025-10-01,Popotla,273270.240736295,6,13
2025-11-01,Popotla,233375.0472797647,5,5
2025-12-01,Popotla,191932.21402471064,4,7
2026-01-01,Popotla,187224.64331874688,2,4
2026-02-01,Popotla,254592.3342423377,6,7
2026-03-01,Popotla,241861.57358495184,6,10
2025-04-01,Portales,531985.350847484,7,17
2025-05-01,Portales,538982.8596416374,7,26
2025-06-01,Portales,528315.11974761,15,19
2025-07-01,Portales,541382.1239510088,7,16
2025-08-01,Portales,536587.536800266,14,14
2025-09-01,Portales,552981.2739235525,10,16
2025-10-01,Portales,590906.3094533546,8,18
2025-11-01,Portales,564389.4742493606,15,12
2025-12-01,Portales,565613.4727239532,10,17
2026-01-01,Portales,566178.900801357,11,19
2026-02-01,Portales,554900.2258587048,9,23
2026-03-01,Portales,596063.8885229382,13,23
2025-04-01,Potrero,363971.9614595944,4,15
2025-05-01,Potrero,410079.2037091436,7,8
2025-06-01,Potrero,394580.6388430088,11,10
2025-07-01,Potrero,393268.0954902885,5,15
2025-08-01,Potrero,414966.31373564026,9,14
2025-09-01,Potrero,420309.2674142639,6,8
2025-10-01,Potrero,442172.2622261649,11,19
2025-11-01,Potrero,409363.1339406805,5,17
2025-12-01,Potrero,404149.79658484086,11,14
2026-01-01,Potrero,369817.23839622544,7,8
2026-02-01,Potrero,369589.3929657212,5,15
2026-03-01,Potrero,370867.1390661583,4,13
2025-04-01,Puebla,838381.5541429508,11,36
2025-05-01,Puebla,918618.4866990362,18,39
2025-06-01,Puebla,946375.1187993592,15,41
2025-07-01,Puebla,958461.1373204468,25,34
2025-08-01,Puebla,1010683.2648378484,18,24
2025-09-01,Puebla,1354458.1637247528,20,54
2025-10-01,Puebla,1673923.416314498,37,64
2025-11-01,Puebla,1530614.4196212117,36,64
2025-12-01,Puebla,1387334.328907475,18,34
2026-01-01,Puebla,1297861.5384287245,17,33
2026-02-01,Puebla,1300798.0359084103,13,60
2026-03-01,Puebla,1362540.4148341997,33,57
2025-04-01,Refinería,267709.7038597327,6,12
2025-05-01,Refinería,275937.29958350444,5,11
2025-06-01,Refinería,270949.7946231249,7,10
2025-07-01,Refinería,274212.33129633655,7,10
2025-08-01,Refinería,273048.2307290729,5,12
2025-09-01,Refinería,274290.0513687662,7,10
2025-10-01,Refinería,274243.33257868624,3,10
2025-11-01,Refinería,273837.73949255946,3,6
2025-12-01,Refinería,274989.6417320815,4,9
2026-01-01,Refinería,356811.0059956327,3,14
2026-02-01,Refinería,333286.31820886175,6,9
2026-03-01,Refinería,352024.4916407764,10,9
2025-04-01,Revolución,829820.2913257605,8,24
2025-05-01,Revolución,866516.4051900245,10,23
2025-06-01,Revolución,838520.4364277225,15,22
2025-07-01,Revolución,820806.1366099772,23,26
2025-08-01,Revolución,843826.9725472621,13,39
2025-09-01,Revolución,831525.4478261045,16,29
2025-10-01,Revolución,871898.5120684239,9,22
2025-11-01,Revolución,896990.6981188772,11,20
2025-12-01,Revolución,876068.3943250583,26,35
2026-01-01,Revolución,881491.4342680626,25,27
2026-02-01,Revolución,866205.7410316138,8,38
2026-03-01,Revolución,921359.7405674764,26,36
2025-04-01,Ricardo Flores Magón,179605.34026301006,4,7
2025-05-01,Ricardo Flores Magón,195750.30210798385,5,5
2025-06-01,Ricardo Flores Magón,186238.801829514,3,7
2025-07-01,Ricardo Flores Magón,188852.5437829453,3,5
2025-08-01,Ricardo Flores Magón,192981.3132320492,3,9
2025-09-01,Ricardo Flores Magón,184551.4780139415,4,7
2025-10-01,Ricardo Flores Magón,197818.954680564,2,5
2025-11-01,Ricardo Flores Magón,192317.050995874,2,5
2025-12-01,Ricardo Flores Magón,191622.366923102,3,4
2026-01-01,Ricardo Flores Magón,185816.55580210223,4,7
2026-02-01,Ricardo Flores Magón,182278.72258152155,2,4
2026-03-01,Ricardo Flores Magón,195945.542219626,4,7
2025-04-01,Romero Rubio,407466.0952382399,11,11
2025-05-01,Romero Rubio,430956.7699876462,5,17
2025-06-01,Romero Rubio,444842.439030656,10,19
2025-07-01,Romero Rubio,445406.9673316967,8,19
2025-08-01,Romero Rubio,447321.64365397947,12,19
2025-09-01,Romero Rubio,462598.1425804739,6,11
2025-10-01,Romero Rubio,488998.2835446786,11,11
2025-11-01,Romero Rubio,484830.1072409394,12,19
2025-12-01,Romero Rubio,559746.2044746038,16,17
2026-01-01,Romero Rubio,509157.4390675084,12,16
2026-02-01,Romero Rubio,503301.2022972848,10,10
2026-03-01,Romero Rubio,491982.7790069916,10,13
2025-04-01,Río de los Remedios,414059.8613738495,11,8
2025-05-01,Río de los Remedios,452379.712504824,9,20
2025-06-01,Río de los Remedios,425699.4638664035,4,11
2025-07-01,Río de los Remedios,424935.4592619292,12,15
2025-08-01,Río de los Remedios,424474.9750820996,10,8
2025-09-01,Río de los Remedios,449308.2487522303,10,17
2025-10-01,Río de los Remedios,526361.7460256693,7,15
2025-11-01,Río de los Remedios,487027.5684439354,11,22
2025-12-01,Río de los Remedios,482735.4058524716,8,22
2026-01-01,Río de los Remedios,466548.7861702405,10,13
2026-02-01,Río de los Remedios,483335.0823634719,5,22
2026-03-01,Río de los Remedios,485741.3858201375,11,24
2025-04-01,Salto del Agua,562874.4102541327,16,25
2025-05-01,Salto del Agua,609045.0795584237,6,27
2025-06-01,Salto del Agua,613516.3773878027,18,16
2025-07-01,Salto del Agua,584686.9328454138,10,21
2025-08-01,Salto del Agua,621828.7551428049,17,13
2025-09-01,Salto del Agua,614999.9759454413,15,14
2025-10-01,Salto del Agua,679913.7396731066,14,33
2025-11-01,Salto del Agua,609968.644953445,15,18
2025-12-01,Salto del Agua,622585.6142795424,17,26
2026-01-01,Salto del Agua,587307.8317646394,10,25
2026-02-01,Salto del Agua,538195.4879073406,8,24
2026-03-01,Salto del Agua,568893.4370967607,13,28
2025-04-01,San Andrés Tomatlán,334329.5570866171,8,9
2025-05-01,San Andrés Tomatlán,338526.09890551306,8,7
2025-06-01,San Andrés Tomatlán,323776.7207165626,8,10
2025-07-01,San Andrés Tomatlán,329609.7522549303,6,7
2025-08-01,San Andrés Tomatlán,361143.6481124084,9,7
2025-09-01,San Andrés Tomatlán,384834.8603227143,4,11
2025-10-01,San Andrés Tomatlán,398509.93833202607,8,17
2025-11-01,San Andrés Tomatlán,375925.0699771172,3,13
2025-12-01,San Andrés Tomatlán,353349.8776566729,5,10
2026-01-01,San Andrés Tomatlán,356859.40227315854,6,14
2026-02-01,San Andrés Tomatlán,381528.613657955,6,10
2026-03-01,San Andrés Tomatlán,410084.08854865545,9,8
2025-04-01,San Antonio,349766.0508107258,6,15
2025-05-01,San Antonio,369415.025435832,7,14
2025-06-01,San Antonio,336651.97244882333,4,14
2025-07-01,San Antonio,343928.8758175489,6,7
2025-08-01,San Antonio,355310.76817538333,5,16
2025-09-01,San Antonio,350499.9081853132,4,13
2025-10-01,San Antonio,394188.09679223737,8,14
2025-11-01,San Antonio,379370.6612820277,8,14
2025-12-01,San Antonio,346857.1222276261,7,15
2026-01-01,San Antonio,386694.3254179347,7,14
2026-02-01,San Antonio,357382.6981153846,6,13
2026-03-01,San Antonio,387248.8392378397,10,19
2025-04-01,San Antonio Abad,521138.2128891469,10,22
2025-05-01,San Antonio Abad,545124.0031400837,10,18
2025-06-01,San Antonio Abad,525774.8731444651,5,21
2025-07-01,San Antonio Abad,519942.844493504,8,16
2025-08-01,San Antonio Abad,536606.7847678671,9,14
2025-09-01,San Antonio Abad,531932.9200489158,9,20
2025-10-01,San Antonio Abad,551760.3120907223,11,26
2025-11-01,San Antonio Abad,528794.6248484415,10,25
2025-12-01,San Antonio Abad,499856.9476284517,11,15
2026-01-01,San Antonio Abad,534708.5716008787,13,19
2026-02-01,San Antonio Abad,535016.8963858472,14,14
2026-03-01,San Antonio Abad,583145.2872833638,14,29
2025-04-01,San Cosme,613967.090155956,17,30
2025-05-01,San Cosme,713144.736196355,7,28
2025-06-01,San Cosme,649266.6449234518,9,28
2025-07-01,San Cosme,643967.2960960865,6,26
2025-08-01,San Cosme,654057.8254672794,15,24
2025-09-01,San Cosme,697103.0340382432,19,15
2025-10-01,San Cosme,758103.4044577839,11,25
2025-11-01,San Cosme,738911.8675774417,21,29
2025-12-01,San Cosme,687880.8150967595,7,27
2026-01-01,San Cosme,492157.4621299746,14,15
2026-02-01,San Cosme,540154.3082350487,9,26
2026-03-01,San Cosme,478232.766167236,5,11
2025-04-01,San Joaquín,703068.7488890644,13,24
2025-05-01,San Joaquín,746959.821489053,11,30
2025-06-01,San Joaquín,706986.7064026654,11,28
2025-07-01,San Joaquín,723355.7188225193,11,28
2025-08-01,San Joaquín,742728.2275817202,19,20
2025-09-01,San Joaquín,719396.2627039159,14,17
2025-10-01,San Joaquín,824429.2780610783,13,32
2025-11-01,San Joaquín,775803.1216532252,17,29
2025-12-01,San Joaquín,711717.2612987333,17,18
2026-01-01,San Joaquín,392367.1744839739,6,16
2026-02-01,San Joaquín,735669.8327760984,13,24
2026-03-01,San Joaquín,773907.6277326505,9,30
2025-04-01,San Juan de Letrán,573354.2098225934,7,25
2025-05-01,San Juan de Letrán,567980.7439637275,13,14
2025-06-01,San Juan de Letrán,587567.113042929,8,12
2025-07-01,San Juan de Letrán,602484.2340221022,12,26
2025-08-01,San Juan de Letrán,651952.2698668801,15,24
2025-09-01,San Juan de Letrán,606865.3010357887,7,24
2025-10-01,San Juan de Letrán,578954.9669867004,12,26
2025-11-01,San Juan de Letrán,589260.5832143062,8,25
2025-12-01,San Juan de Letrán,664867.4030420495,19,32
2026-01-01,San Juan de Letrán,576820.3229435256,11,20
2026-02-01,San Juan de Letrán,502062.9537690729,13,17
2026-03-01,San Juan de Letrán,533740.6474520488,11,17
2025-04-01,San Lázaro,479552.2830459047,5,11
2025-05-01,San Lázaro,892731.0558896061,20,33
2025-06-01,San Lázaro,651053.3182723991,18,18
2025-07-01,San Lázaro,838635.2554126526,18,39
2025-08-01,San Lázaro,1013784.8007524672,26,38
2025-09-01,San Lázaro,891860.2482033512,24,33
2025-10-01,San Lázaro,862392.7946777306,12,26
2025-11-01,San Lázaro,265085.0427566903,3,5
2025-12-01,San Lázaro,148502.85618672194,3,3
2026-01-01,San Lázaro,-4801.346856958175,0,0
2026-02-01,San Lázaro,-286826.82504798414,-7,-6
2026-03-01,San Lázaro,-55713.23342358298,-1,-2
2025-04-01,San Pedro de los Pinos,300070.5901886279,5,13
2025-05-01,San Pedro de los Pinos,332566.89228031645,4,15
